,epoch,training_loss,training_entropy,validation_loss,validation_entropy,best_loss
53,53,0.48683738929685205,0.05875942515558563,0.9330798351843106,0.05920539264273095,
54,54,1.012183262500912,0.059834650906850584,0.8338237392471025,0.0593280545190761,*
55,55,1.0918192216195166,0.05727754085091874,0.8771957888218918,0.05888853827001233,
56,56,0.9054725260939449,0.05971110536484048,0.9110576523565932,0.05962585350743642,
57,57,0.6063315370702185,0.058880228927591816,0.8059511651628112,0.05867226746080345,*
58,58,0.6073961918009445,0.05845525082258973,0.7621373391759239,0.05868585621938109,*
59,59,0.5343265380361117,0.055825515679316595,1.065558479314572,0.05887764303846971,
60,60,1.2180928421439603,0.05897080879367422,0.9198456872646746,0.05780234837806539,
61,61,0.32077495905105025,0.05755179097468499,0.7364039806354987,0.05764935135253166,*
62,62,0.8620698561426252,0.056082723604049534,0.7579289254683413,0.05819334974757543,
63,63,0.3324705852428451,0.05601491543347947,0.7156358796318895,0.05795492798972287,*
64,64,0.35876152268610895,0.0581142103910679,0.7071788712943855,0.05821675529311362,*
65,65,0.6422231139149517,0.05856247237534262,0.6846255128909099,0.05780711319101484,*
66,66,0.7858612592099234,0.05729599054757273,0.6999220914746586,0.05713622527883241,
67,67,0.7290572465863079,0.05735279123473447,0.6868638221174479,0.057361041019229515,
68,68,0.3104108184634242,0.05696577695198357,0.6690711351405633,0.05681004980824104,*
69,69,0.7908632332691923,0.05678424262441695,0.6982685481639285,0.05691064783175917,
70,70,0.4604471834609285,0.055050235634553246,0.6761421771523984,0.057079773224694166,
71,71,0.4158034749561921,0.056965529249282554,0.6346509439282512,0.057149823482981636,*
72,72,0.5272575488779694,0.057713083471753635,0.6352198214221157,0.05700465410359596,
73,73,0.36187448509735987,0.0553786273667356,0.7360608457342575,0.0565562561227891,
74,74,0.480002059484832,0.05515420241863467,0.6169174848124385,0.05608449975077651,*
75,75,0.2820539378444664,0.055612552765524015,0.60548460899215,0.05610474240721056,*
76,76,0.8463434624718502,0.05632847941160435,0.6957494849731264,0.056879513948469566,
77,77,0.3675795506569557,0.05698181627667509,0.6143642484749618,0.055538431648164986,
78,78,0.39946395612787455,0.05546449885878246,0.5922154590585514,0.05593354996097715,*
79,79,0.4844654173357412,0.05763188524724683,0.5835412346806965,0.05575852713449613,*
80,80,0.3104664287820924,0.0572476610832382,0.5769822261443264,0.0553308462993683,*
81,81,0.3708085343823768,0.05758295393025037,0.5735633802502171,0.055528272813382115,*
82,82,0.14846583758480847,0.05593196388508659,0.559799120437942,0.05555955930858066,*
83,83,0.43411213520448655,0.054969778953818604,0.5670649482133358,0.05488176102700986,
84,84,0.3033327484445181,0.05661712950677611,0.5629676876785724,0.05464693062546614,
85,85,0.433890627551591,0.05538470874307677,0.7792633640530863,0.054715698180524144,
86,86,0.6476820035022683,0.05488510997383855,0.5487582030853159,0.05472972682848769,*
87,87,0.2944538277806714,0.05213665029441472,0.5953407338869415,0.05429693331059657,
88,88,0.7335229343734682,0.05553325005166698,0.5427197784773613,0.05465305776237265,*
89,89,0.34188986200024374,0.051996238478750456,0.5863485304638744,0.05415214645725332,
90,90,0.2077523759653559,0.05288650824513752,0.5333748527606459,0.054018139192148255,*
91,91,0.24884372725500725,0.055944402687600814,0.5123283040660777,0.054032076753087736,*
92,92,0.776495585712837,0.057483315860736184,0.5617968728275675,0.05331468521617353,
93,93,0.18909732467727736,0.05402394242992159,0.49980182365367287,0.05290326220963738,*
94,94,0.12469315745693166,0.0531459343037568,0.5013102174344424,0.05289580345055775,
95,95,0.3668609719024971,0.054368784694815986,0.5402671002292712,0.05222520826776561,
96,96,0.40868431120179594,0.05758386144589167,0.6602114474302844,0.05197966859528893,
97,97,0.30265054933261126,0.05156379491381813,0.49740123424286903,0.05311898173715331,*
98,98,0.20676389359869063,0.05023849279677961,0.481886486464033,0.05199431957382905,*
99,99,0.39558554987888783,0.05281056113017257,0.47955383267743806,0.05211323097985434,*
100,100,0.2984723002300598,0.054125056602060795,0.4756109328597392,0.051408232950703486,*
101,101,0.3474766666768119,0.05226644473441411,0.4895926977213668,0.05107807085579751,
102,102,0.18293081551382784,0.04723991420905804,0.6011054173307984,0.0508287567326701,
103,103,0.6037550528417341,0.05048454899224453,0.4949867974868731,0.05049828268268979,
104,104,0.20709331810940057,0.053613987132848706,0.47879052962127483,0.0512416410235394,
105,105,0.3351617497391999,0.0497302329968079,0.4822212561278751,0.051419213252436174,
106,106,0.9950159281725064,0.04922063046251424,0.9046092657078254,0.05056893852122716,
107,107,0.33396592910867184,0.05247975324164145,0.46430483582478604,0.049502317418687436,*
108,108,0.38557300754473545,0.0538183221797226,1.9016298590129928,0.05036205029923861,
109,109,0.4281125759007409,0.0458524262503488,0.45013769015571786,0.048532542765238565,*
110,110,0.6016808315180242,0.05416169690579409,0.4785816496826316,0.04990993325451487,
111,111,0.2575785149820149,0.051501886191545054,0.4449038198658902,0.04938284945306613,*
112,112,0.3711773873656057,0.05003728917654371,0.42739382224941724,0.048345787391850824,*
113,113,0.3580552877683658,0.05122975312406197,0.4421655780880859,0.04945960516159079,
114,114,0.23924803390400484,0.0550743932108162,0.43068503980083683,0.049470821459238465,
115,115,0.38050407318223733,0.04997897297289455,1.660862434361326,0.04940963551206024,
116,116,0.6291912727174349,0.05324972047674237,0.4400111887211862,0.0489424879282811,
117,117,0.5758822355419397,0.05153875367977889,0.5004026917446601,0.051173568344184836,
118,118,0.19246707647107542,0.048889121528191026,0.4302711044879336,0.049411491761719314,
119,119,0.4681786897708662,0.05008661062311148,0.4752693175093124,0.04773676881051966,
120,120,0.2841975825431291,0.04909730197687168,0.6457233742663735,0.048138514261594725,
121,121,0.2415046454698313,0.054079946705314796,0.4067871293347133,0.04761186953094837,*
122,122,0.3275658943457529,0.04771081657236209,0.4210801723266118,0.047905173715154986,
123,123,0.4689007918641437,0.05459548794897273,0.5895002667056887,0.04801001259689464,
124,124,0.21408612496452406,0.044895582053868566,0.40139126183563156,0.0471873645621695,*
125,125,0.175533558925963,0.0503038301030756,0.38868926237092205,0.0475282717263326,*
126,126,0.2149890941218473,0.05226993781980127,0.3884140666672274,0.04682989312629951,*
127,127,0.2364762823563069,0.04940003635419998,0.39805050127600367,0.047999461875052045,
128,128,0.28437997758737765,0.05091169651859673,0.4402944747407578,0.04647848627677089,
129,129,0.5723246288835071,0.04805438029143261,0.512184668498996,0.045961672363582215,
130,130,0.32069886685349047,0.05327827216387959,0.3995287817167608,0.04750356819897302,
131,131,0.22036103683058172,0.04790943163243355,0.38870911799175173,0.04769134879430854,
132,132,0.2927876247558743,0.048600172274746,0.4010697866446878,0.046304426201325105,
133,133,0.17355510158813559,0.04556997106556082,0.38041742108762266,0.047527893408397706,*
134,134,0.1848670871113427,0.046476208364765625,0.3838043212890625,0.049118503270131585,
135,135,0.32275707871303894,0.052504916704492643,0.37212263443262167,0.04748515468335857,*
136,136,0.39427576086018234,0.04882375819579465,0.5054554328126343,0.047678869039947655,
137,137,0.24477222858695313,0.052208236204023706,0.36884835015394185,0.04656440339504594,*
138,138,0.27548344948445447,0.04935596503491979,0.4119048287797915,0.048060710636261654,
139,139,0.27319092271500267,0.053291922915377654,0.3858163090471767,0.046945013819066315,
140,140,0.22159500926500186,0.048201184581557754,0.35812487890943884,0.046630702695294624,*
141,141,0.18940089814714156,0.04506663923530141,0.3500552387099321,0.04684576236544863,*
142,142,0.2769198187161237,0.049900241298018955,0.40278067762326253,0.04751219867397786,
143,143,0.49471825116779655,0.05191600776743144,0.3722773232546292,0.04953994923883951,
144,144,0.17825055457069539,0.051079270779155195,0.3651978506706655,0.04752602626471535,
145,145,0.3643374108651187,0.05156667938717874,0.6896525121833149,0.046427322306523196,
146,146,0.3022711172234267,0.05260864039155422,0.3708468036333981,0.046280216929306714,
147,147,0.21209341040230356,0.04872708502080059,0.35973779807161343,0.04630838644408964,
148,148,0.24504833156242967,0.051783924020128325,0.3428403559631031,0.04652037898164341,*
149,149,0.24261547435889952,0.04391544112149859,0.36106038160720155,0.04736366741922929,
150,150,0.6676144605735317,0.05224084911242244,0.4289596164795129,0.046630520355201474,
151,151,1.0935016677249223,0.051732794017880224,0.5059855864138195,0.05218848850529053,
152,152,0.28173480764962733,0.05042089709604625,0.3417686949386016,0.04771252964549747,*
153,153,0.23481503542279825,0.05132137356849853,0.3439555376081874,0.047282413702066005,
154,154,0.37586772072245367,0.05060854117618874,0.36780810325749613,0.04648610585442695,
155,155,0.1662299687450286,0.05039752461016178,0.33471210781288774,0.045516301355765836,*
156,156,0.14400229291641153,0.047135233944572974,0.33650840937503074,0.04600785077598534,
157,157,0.5965430476644542,0.05107778197270818,0.4643048762883011,0.04448549994144981,
158,158,0.40185361623298377,0.048581203154753894,0.33411764573599945,0.04506092590745538,*
159,159,0.23198160558240488,0.04978908941120608,0.33733221513562295,0.0457153958789269,
160,160,0.22424304037122056,0.046189501212211326,0.32029634440121685,0.045627189207037816,*
161,161,0.20012945283087902,0.04926423695724225,0.3469537657293442,0.04582308984337081,
162,162,0.18164573356625624,0.04515635962889064,0.4206630644535548,0.04636193212660912,
163,163,0.160791688496829,0.05037530860863626,0.48014167776625405,0.04546358716661895,
164,164,0.23735053263953887,0.049244024041399825,0.3197395353823116,0.045292345667257906,*
165,165,0.31067444011569023,0.04785872397769708,0.3740352477829315,0.04455931438255663,
166,166,0.146049287985079,0.047911501605995,0.3155491907394638,0.04468759417680925,*
167,167,0.25277193493093364,0.05189360785880126,0.3144987063531421,0.045074636380702846,*
168,168,0.21251400845358148,0.04856056207790971,0.31343492358726893,0.046101158120865494,*
169,169,0.20720032989629544,0.04617146797681926,0.32080163514045507,0.04834430206469015,
170,170,0.23215575722861104,0.04652914847974898,0.311811109950864,0.045844328360583046,*
171,171,0.2998774934967514,0.04789971008722205,0.3104913305687277,0.04544833028615501,*
172,172,0.4639262215641793,0.04477499143831665,0.4302695783835493,0.04522602733249139,
173,173,0.27245116309495643,0.047469929813814815,0.31005994932922093,0.045264270431117005,*
174,174,0.3001910110760946,0.047991851479309844,0.3112411578332907,0.04551105034464088,
175,175,0.1575988721451722,0.04360064411594067,0.3051513024360726,0.04511029361869748,*
176,176,0.1702226173656527,0.04553510227560764,0.3141917487998542,0.044184723008105435,
177,177,0.270349924772745,0.04795893335540313,0.3011169492021987,0.04576983872837828,*
178,178,0.1797044750128407,0.04950245468353387,0.304095203794637,0.04521346485585367,
179,179,0.11278303233848419,0.04299283277214272,0.318128672251968,0.04472782139874701,
180,180,0.23681915408815257,0.0475491713732481,0.31278669943444826,0.04757875157397633,
181,181,0.3851571105187759,0.04843718661140883,0.3057394167653432,0.04603070417161737,
182,182,0.19666250245063566,0.04702593451656867,0.2983344798662553,0.045570366667877685,*
183,183,0.391679729684256,0.04803107192128664,0.3028054519482937,0.046052493386607815,
184,184,0.3665870057302527,0.04564862164261285,0.3862232081494049,0.04605242660649023,
185,185,0.3504893913923297,0.04608603943779599,0.3189170707654404,0.04686221386256971,
186,186,0.23153444996569306,0.05373908765614033,0.319138155946214,0.04538767168567957,
187,187,0.23765608454414178,0.045889189139415976,0.299254125797827,0.045890938409751184,
188,188,0.292110376060009,0.045615094910317566,0.3132027479525852,0.04600028187146803,
189,189,0.15180731264990754,0.04316626748186536,0.2943044438051354,0.04483646390604248,*
190,190,0.130965967226075,0.042920472973491997,0.2865899244519441,0.045684551255851004,*
191,191,0.2554908553720452,0.04412209536531009,0.2993738143263679,0.04456795442873906,
192,192,0.42911390180233866,0.04506619850144489,0.38466120923036023,0.04459850096241816,
193,193,0.16816123365424573,0.04696119361324236,0.2833221621958441,0.046552929467227507,*
194,194,0.49307638744357973,0.05090314291737741,0.3045363539535748,0.044535267510524904,
195,195,0.19733228834229521,0.04181290198903298,0.2964984110311458,0.04458511624497508,
196,196,0.29872484860243276,0.047782857560378034,0.2882435263036505,0.04545747571453256,
197,197,0.18052234244532883,0.04430472308740718,0.28387516887466374,0.046088115768016955,
198,198,0.18283527813036926,0.0413593251578277,0.28019436903690037,0.045014490005805305,*
199,199,0.4364893906749785,0.0461714789562393,0.30133684480464773,0.04543947047725516,
200,200,0.16290228150319308,0.04438173194648698,0.27782753618728173,0.04478749528429226,*
